Time,Ground Truth,Estimation
2020-04-25 15:40:30,58,53
2020-04-25 15:40:40,56,45
2020-04-25 15:40:50,61,51
2020-04-25 15:41:00,71,61
2020-04-25 15:41:10,79,109
2020-04-25 15:41:20,72,112
2020-04-25 15:41:30,69,115
2020-04-25 15:41:40,72,131
2020-04-25 15:41:50,74,120
2020-04-25 15:42:00,81,120
2020-04-25 15:42:10,71,61
2020-04-25 15:42:20,60,56
2020-04-25 15:42:30,51,53
2020-04-25 15:42:40,54,101
2020-04-25 15:42:50,64,117
2020-04-25 15:43:00,67,117
2020-04-25 15:43:10,66,55
2020-04-25 15:43:20,58,115
2020-04-25 15:43:30,59,115
2020-04-25 15:43:40,63,88
2020-04-25 15:43:50,66,112
2020-04-25 15:44:00,74,115
2020-04-25 15:44:10,77,117
2020-04-25 15:44:20,74,101
2020-04-25 15:44:30,69,91
2020-04-25 15:44:40,65,67
2020-04-25 15:44:50,65,48
2020-04-25 15:45:00,67,56
2020-04-25 15:45:10,61,59
2020-04-25 15:45:20,67,65
2020-04-25 15:45:30,67,89
2020-04-25 15:45:40,76,117
2020-04-25 15:45:50,71,113
2020-04-25 15:46:00,68,63
2020-04-25 15:46:10,58,53
2020-04-25 15:46:20,53,53
2020-04-25 15:46:30,52,49
2020-04-25 15:46:40,64,52
2020-04-25 15:46:50,73,77
2020-04-25 15:47:00,69,104
2020-04-25 15:47:10,60,104
2020-04-25 15:47:20,57,104
2020-04-25 15:47:30,62,96
2020-04-25 15:47:40,67,117
2020-04-25 15:47:50,73,59
2020-04-25 15:48:00,73,75
2020-04-25 15:48:10,68,75
2020-04-25 15:48:20,64,75
2020-04-25 15:48:30,61,53
2020-04-25 15:48:40,66,53
2020-04-25 15:48:50,69,101
2020-04-25 15:49:00,72,117
2020-04-25 15:49:10,69,117
2020-04-25 15:49:20,62,53
2020-04-25 15:49:30,63,51
2020-04-25 15:49:40,63,53
2020-04-25 15:49:50,65,64
2020-04-25 15:50:00,69,93
2020-04-25 15:50:10,68,96
2020-04-25 15:50:20,64,91
2020-04-25 15:50:30,69,72
2020-04-25 15:50:40,70,64
2020-04-25 15:50:50,75,99
2020-04-25 15:51:00,64,91
2020-04-25 15:51:10,65,96
2020-04-25 15:51:20,62,96
2020-04-25 15:51:30,67,107
2020-04-25 15:51:40,73,85
2020-04-25 15:51:50,70,61
2020-04-25 15:52:00,65,67
2020-04-25 15:52:10,59,61
2020-04-25 15:52:20,60,53
2020-04-25 15:52:30,68,117
2020-04-25 15:52:40,71,115
2020-04-25 15:52:50,71,93
2020-04-25 15:53:00,64,117
2020-04-25 15:53:10,63,117
2020-04-25 15:53:20,65,117
2020-04-25 15:53:30,75,75
2020-04-25 15:53:40,71,88
2020-04-25 15:53:50,71,107
2020-04-25 15:54:00,66,115
2020-04-25 15:54:10,66,115
2020-04-25 15:54:20,67,69
2020-04-25 15:54:30,64,72
2020-04-25 15:54:40,67,71
2020-04-25 15:54:50,65,96
2020-04-25 15:55:00,67,69
2020-04-25 15:55:10,59,93
2020-04-25 15:55:20,62,69
2020-04-25 15:55:30,61,61
2020-04-25 15:55:40,60,56
2020-04-25 15:55:50,61,53
2020-04-25 15:56:00,61,45
2020-04-25 15:56:10,65,69
2020-04-25 15:56:20,67,59
2020-04-25 15:56:30,60,67
2020-04-25 15:56:40,57,125
2020-04-25 15:56:50,60,125
2020-04-25 15:57:00,65,139
2020-04-25 15:57:10,66,128
2020-04-25 15:57:20,64,120
2020-04-25 15:57:30,65,117
2020-04-25 15:57:40,67,160
2020-04-25 15:57:50,67,160
2020-04-25 15:58:00,64,163
2020-04-25 15:58:10,69,91
2020-04-25 15:58:20,67,128
2020-04-25 15:58:30,77,128
2020-04-25 15:58:40,78,117
2020-04-25 15:58:50,77,112
2020-04-25 15:59:00,68,85
2020-04-25 15:59:10,68,96
2020-04-25 15:59:20,69,96
2020-04-25 15:59:30,67,123
2020-04-25 15:59:40,60,91
2020-04-25 15:59:50,59,128
2020-04-25 16:00:00,57,107
2020-04-25 16:00:10,63,117
2020-04-25 16:00:20,64,77
2020-04-25 16:00:30,69,69
2020-04-25 16:00:40,64,69
2020-04-25 16:00:50,57,53
2020-04-25 16:01:00,56,80
2020-04-25 16:01:10,58,101
2020-04-25 16:01:20,68,109
2020-04-25 16:01:30,64,109
2020-04-25 16:01:40,59,107
2020-04-25 16:01:50,61,61
2020-04-25 16:02:00,57,61
2020-04-25 16:02:10,66,72
2020-04-25 16:02:20,65,52
2020-04-25 16:02:30,76,112
2020-04-25 16:02:40,64,133
2020-04-25 16:02:50,59,120
2020-04-25 16:03:00,56,61
2020-04-25 16:03:10,61,128
2020-04-25 16:03:20,63,123
2020-04-25 16:03:30,68,123
2020-04-25 16:03:40,66,112
2020-04-25 16:03:50,59,88
2020-04-25 16:04:00,58,91
2020-04-25 16:04:10,64,103
2020-04-25 16:04:20,68,107
2020-04-25 16:04:30,68,115
2020-04-25 16:04:40,66,109
2020-04-25 16:04:50,67,115
2020-04-25 16:05:00,67,64
2020-04-25 16:05:10,69,72
2020-04-25 16:05:20,64,61
2020-04-25 16:05:30,61,56
2020-04-25 16:05:40,57,59
2020-04-25 16:05:50,61,60
2020-04-25 16:06:00,62,93
2020-04-25 16:06:10,63,64
2020-04-25 16:06:20,69,75
2020-04-25 16:06:30,68,109
2020-04-25 16:06:40,63,109
2020-04-25 16:06:50,60,75
2020-04-25 16:07:00,58,59
2020-04-25 16:07:10,67,101
2020-04-25 16:07:20,63,101
2020-04-25 16:07:30,58,53
2020-04-25 16:07:40,68,91
2020-04-25 16:07:50,64,75
2020-04-25 16:08:00,67,64
2020-04-25 16:08:10,69,56
2020-04-25 16:08:20,72,117
2020-04-25 16:08:30,70,104
2020-04-25 16:08:40,68,85
2020-04-25 16:08:50,68,55
2020-04-25 16:09:00,69,61
2020-04-25 16:09:10,70,59
2020-04-25 16:09:20,71,99
2020-04-25 16:09:30,66,88
2020-04-25 16:09:40,65,115
2020-04-25 16:09:50,65,91
2020-04-25 16:10:00,67,69
2020-04-25 16:10:10,69,93
2020-04-25 16:10:20,69,80
2020-04-25 16:10:30,69,93
2020-04-25 16:10:40,68,107
2020-04-25 16:10:50,68,115
2020-04-25 16:11:00,66,117
2020-04-25 16:11:10,69,123
2020-04-25 16:11:20,61,117
2020-04-25 16:11:30,67,125
2020-04-25 16:11:40,68,123
2020-04-25 16:11:50,68,104
2020-04-25 16:12:00,63,59
2020-04-25 16:12:10,65,109
2020-04-25 16:12:20,62,128
2020-04-25 16:12:30,63,133
2020-04-25 16:12:40,67,91
2020-04-25 16:12:50,75,120
2020-04-25 16:13:00,73,133
2020-04-25 16:13:10,58,125
2020-04-25 16:13:20,51,45
2020-04-25 16:13:30,57,59
2020-04-25 16:13:40,63,88
2020-04-25 16:13:50,68,85
2020-04-25 16:14:00,65,99
2020-04-25 16:14:10,65,59
2020-04-25 16:14:20,67,80
2020-04-25 16:14:30,72,112
2020-04-25 16:14:40,75,107
2020-04-25 16:14:50,65,67
2020-04-25 16:15:00,53,52
2020-04-25 16:15:10,53,49
2020-04-25 16:15:20,63,88
2020-04-25 16:15:30,72,109
2020-04-25 16:15:40,69,99
2020-04-25 16:15:50,68,104
2020-04-25 16:16:00,71,67
2020-04-25 16:16:10,70,56
2020-04-25 16:16:20,62,61
2020-04-25 16:16:30,65,59
2020-04-25 16:16:40,61,91
2020-04-25 16:16:50,65,93
2020-04-25 16:17:00,67,96
2020-04-25 16:17:10,60,80
2020-04-25 16:17:20,63,64
2020-04-25 16:17:30,59,72
2020-04-25 16:17:40,62,91
2020-04-25 16:17:50,64,115
2020-04-25 16:18:00,63,65
2020-04-25 16:18:10,72,67
2020-04-25 16:18:20,69,53
2020-04-25 16:18:30,69,69
2020-04-25 16:18:40,65,117
2020-04-25 16:18:50,66,93
2020-04-25 16:19:00,67,107
2020-04-25 16:19:10,76,85
2020-04-25 16:19:20,75,61
2020-04-25 16:19:30,74,115
2020-04-25 16:19:40,64,125
2020-04-25 16:19:50,64,117
2020-04-25 16:20:00,69,53
2020-04-25 16:20:10,70,53
2020-04-25 16:20:20,65,53
2020-04-25 16:20:30,60,51
2020-04-25 16:20:40,63,53
2020-04-25 16:20:50,63,109
2020-04-25 16:21:00,68,91
2020-04-25 16:21:10,58,59
2020-04-25 16:21:20,65,61
2020-04-25 16:21:30,65,72
2020-04-25 16:21:40,71,72
2020-04-25 16:21:50,65,53
2020-04-25 16:22:00,62,53
2020-04-25 16:22:10,60,53
2020-04-25 16:22:20,61,59
2020-04-25 16:22:30,65,64
2020-04-25 16:22:40,65,88
2020-04-25 16:22:50,64,88
2020-04-25 16:23:00,59,91
2020-04-25 16:23:10,53,61
2020-04-25 16:23:20,59,61
2020-04-25 16:23:30,61,48
2020-04-25 16:23:40,62,61
2020-04-25 16:23:50,58,53
2020-04-25 16:24:00,60,51
2020-04-25 16:24:10,63,51
2020-04-25 16:24:20,59,51
2020-04-25 16:24:30,59,56
2020-04-25 16:24:40,62,69
2020-04-25 16:24:50,66,69
2020-04-25 16:25:00,76,61
2020-04-25 16:25:10,73,61
2020-04-25 16:25:20,77,93
2020-04-25 16:25:30,71,51
2020-04-25 16:25:40,69,75
2020-04-25 16:25:50,71,101
2020-04-25 16:26:00,59,100
2020-04-25 16:26:10,62,53
2020-04-25 16:26:20,59,85
2020-04-25 16:26:30,61,53
2020-04-25 16:26:40,62,88
2020-04-25 16:26:50,64,69
2020-04-25 16:27:00,68,83
2020-04-25 16:27:10,66,59
2020-04-25 16:27:20,64,53
2020-04-25 16:27:30,63,75
2020-04-25 16:27:40,65,53
2020-04-25 16:27:50,59,51
2020-04-25 16:28:00,62,59
2020-04-25 16:28:10,61,77
2020-04-25 16:28:20,64,104
2020-04-25 16:28:30,64,99
2020-04-25 16:28:40,62,109
2020-04-25 16:28:50,63,91
2020-04-25 16:29:00,63,72
2020-04-25 16:29:10,63,61
2020-04-25 16:29:20,68,80
2020-04-25 16:29:30,63,83
2020-04-25 16:29:40,59,80
2020-04-25 16:29:50,65,60
2020-04-25 16:30:00,64,83
2020-04-25 16:30:10,64,84
2020-04-25 16:30:20,56,67
2020-04-25 16:30:30,55,59
2020-04-25 16:30:40,59,96
2020-04-25 16:30:50,63,125
2020-04-25 16:31:00,69,125
2020-04-25 16:31:10,64,68
2020-04-25 16:31:20,64,88
2020-04-25 16:31:30,58,56
2020-04-25 16:31:40,60,61
2020-04-25 16:31:50,61,49
2020-04-25 16:32:00,66,53
2020-04-25 16:32:10,70,56
2020-04-25 16:32:20,73,67
2020-04-25 16:32:30,68,56
2020-04-25 16:32:40,62,88
2020-04-25 16:32:50,59,88
2020-04-25 16:33:00,59,88
2020-04-25 16:33:10,57,115
2020-04-25 16:33:20,54,59
2020-04-25 16:33:30,65,112
2020-04-25 16:33:40,70,115
2020-04-25 16:33:50,68,123
2020-04-25 16:34:00,65,117
2020-04-25 16:34:10,59,78
2020-04-25 16:34:20,64,59
2020-04-25 16:34:30,66,96
2020-04-25 16:34:40,67,112
2020-04-25 16:34:50,62,109
2020-04-25 16:35:00,57,83
2020-04-25 16:35:10,61,112
2020-04-25 16:35:20,56,51
2020-04-25 16:35:30,53,51
2020-04-25 16:35:40,53,93
2020-04-25 16:35:50,58,87
2020-04-25 16:36:00,62,69
2020-04-25 16:36:10,64,88
2020-04-25 16:36:20,67,115
2020-04-25 16:36:30,63,72
2020-04-25 16:36:40,70,59
2020-04-25 16:36:50,67,53
2020-04-25 16:37:00,63,59
2020-04-25 16:37:10,60,52
2020-04-25 16:37:20,60,49
2020-04-25 16:37:30,60,45
2020-04-25 16:37:40,60,59
2020-04-25 16:37:50,63,59
2020-04-25 16:38:00,66,59
2020-04-25 16:38:10,66,51
2020-04-25 16:38:20,62,51
2020-04-25 16:38:30,65,67
2020-04-25 16:38:40,68,96
2020-04-25 16:38:50,68,112
2020-04-25 16:39:00,63,109
2020-04-25 16:39:10,65,104
2020-04-25 16:39:20,65,100
2020-04-25 16:39:30,63,64
2020-04-25 16:39:40,58,56
2020-04-25 16:39:50,60,67
2020-04-25 16:40:00,62,64
2020-04-25 16:40:10,70,123
2020-04-25 16:40:20,75,133
2020-04-25 16:40:30,74,160
2020-04-25 16:40:40,68,115
2020-04-25 16:40:50,60,55
2020-04-25 16:41:00,56,52
2020-04-25 16:41:10,59,53
2020-04-25 16:41:20,51,56
2020-04-25 16:41:30,55,72
2020-04-25 16:41:40,59,77
2020-04-25 16:41:50,68,92
2020-04-25 16:42:00,61,77
2020-04-25 16:42:10,59,93
2020-04-25 16:42:20,62,131
2020-04-25 16:42:30,70,109
2020-04-25 16:42:40,67,99
2020-04-25 16:42:50,68,117
2020-04-25 16:43:00,63,115
2020-04-25 16:43:10,67,91
2020-04-25 16:43:20,61,61
2020-04-25 16:43:30,60,61
2020-04-25 16:43:40,59,64
2020-04-25 16:43:50,68,88
2020-04-25 16:44:00,70,112
2020-04-25 16:44:10,62,59
2020-04-25 16:44:20,66,99
2020-04-25 16:44:30,64,128
2020-04-25 16:44:40,64,128
2020-04-25 16:44:50,55,80
2020-04-25 16:45:00,59,77
2020-04-25 16:45:10,59,88
2020-04-25 16:45:20,59,64
2020-04-25 16:45:30,57,107
2020-04-25 16:45:40,60,77
2020-04-25 16:45:50,68,77
2020-04-25 16:46:00,66,88
2020-04-25 16:46:10,67,117
2020-04-25 16:46:20,58,117
2020-04-25 16:46:30,60,91
2020-04-25 16:46:40,62,56
2020-04-25 16:46:50,58,77
2020-04-25 16:47:00,60,117
2020-04-25 16:47:10,54,56
2020-04-25 16:47:20,55,61
2020-04-25 16:47:30,58,120
2020-04-25 16:47:40,65,128
2020-04-25 16:47:50,72,123
2020-04-25 16:48:00,72,93
2020-04-25 16:48:10,72,75
2020-04-25 16:48:20,72,71
2020-04-25 16:48:30,66,76
2020-04-25 16:48:40,65,155
2020-04-25 16:48:50,61,187
2020-04-25 16:49:00,65,85
2020-04-25 16:49:10,58,88
2020-04-25 16:49:20,60,93
2020-04-25 16:49:30,65,64
2020-04-25 16:49:40,63,56
2020-04-25 16:49:50,57,99
2020-04-25 16:50:00,60,109
2020-04-25 16:50:10,61,51
2020-04-25 16:50:20,73,61
2020-04-25 16:50:30,75,59
2020-04-25 16:50:40,74,85
2020-04-25 16:50:50,70,93
2020-04-25 16:51:00,66,131
2020-04-25 16:51:10,60,129
2020-04-25 16:51:20,58,67
2020-04-25 16:51:30,55,76
2020-04-25 16:51:40,56,88
2020-04-25 16:51:50,58,93
2020-04-25 16:52:00,68,125
2020-04-25 16:52:10,71,104
2020-04-25 16:52:20,71,107
2020-04-25 16:52:30,68,93
2020-04-25 16:52:40,66,91
2020-04-25 16:52:50,65,73
2020-04-25 16:53:00,69,105
2020-04-25 16:53:10,70,67
2020-04-25 16:53:20,64,69
2020-04-25 16:53:30,61,61
2020-04-25 16:53:40,54,53
2020-04-25 16:53:50,50,53
2020-04-25 16:54:00,50,53
2020-04-25 16:54:10,57,61
2020-04-25 16:54:20,57,60
2020-04-25 16:54:30,52,37
2020-04-25 16:54:40,43,43
2020-04-25 16:54:50,47,52
2020-04-25 16:55:00,52,83
2020-04-25 16:55:10,59,99
2020-04-25 16:55:20,60,125
2020-04-25 16:55:30,60,141
2020-04-25 16:55:40,61,136
2020-04-25 16:55:50,54,93
2020-04-25 16:56:00,56,61
2020-04-25 16:56:10,62,80
2020-04-25 16:56:20,71,85
2020-04-25 16:56:30,70,115
2020-04-25 16:56:40,66,115
2020-04-25 16:56:50,68,93
2020-04-25 16:57:00,73,115
2020-04-25 16:57:10,69,123
2020-04-25 16:57:20,70,128
2020-04-25 16:57:30,67,101
2020-04-25 16:57:40,63,125
2020-04-25 16:57:50,61,91
2020-04-25 16:58:00,54,56
2020-04-25 16:58:10,50,59
2020-04-25 16:58:20,48,49
2020-04-25 16:58:30,55,51
2020-04-25 16:58:40,62,99
2020-04-25 16:58:50,65,99
2020-04-25 16:59:00,65,61
2020-04-25 16:59:10,66,99
2020-04-25 16:59:20,59,99
2020-04-25 16:59:30,57,67
2020-04-25 16:59:40,55,59
2020-04-25 16:59:50,59,56
2020-04-25 17:00:00,63,52
2020-04-25 17:00:10,64,83
2020-04-25 17:00:20,68,80
2020-04-25 17:00:30,71,80
2020-04-25 17:00:40,71,96
2020-04-25 17:00:50,68,83
2020-04-25 17:01:00,63,69
2020-04-25 17:01:10,65,123
2020-04-25 17:01:20,63,101
2020-04-25 17:01:30,71,77
2020-04-25 17:01:40,68,91
2020-04-25 17:01:50,61,53
2020-04-25 17:02:00,54,48
2020-04-25 17:02:10,52,53
2020-04-25 17:02:20,54,53
2020-04-25 17:02:30,60,53
2020-04-25 17:02:40,58,45
2020-04-25 17:02:50,59,80
2020-04-25 17:03:00,63,61
2020-04-25 17:03:10,71,91
2020-04-25 17:03:20,67,61
2020-04-25 17:03:30,65,115
2020-04-25 17:03:40,55,96
2020-04-25 17:03:50,59,69
2020-04-25 17:04:00,63,72
2020-04-25 17:04:10,74,123
2020-04-25 17:04:20,68,117
2020-04-25 17:04:30,75,123
2020-04-25 17:04:40,69,99
2020-04-25 17:04:50,65,89
2020-04-25 17:05:00,66,125
2020-04-25 17:05:10,69,163
2020-04-25 17:05:20,65,125
2020-04-25 17:05:30,63,107
2020-04-25 17:05:40,59,93
2020-04-25 17:05:50,70,128
2020-04-25 17:06:00,78,136
2020-04-25 17:06:10,70,128
2020-04-25 17:06:20,59,61
2020-04-25 17:06:30,57,51
2020-04-25 17:06:40,55,56
2020-04-25 17:06:50,53,69
2020-04-25 17:07:00,53,83
2020-04-25 17:07:10,55,69
2020-04-25 17:07:20,62,93
2020-04-25 17:07:30,57,49
2020-04-25 17:07:40,56,92
2020-04-25 17:07:50,56,77
2020-04-25 17:08:00,67,125
2020-04-25 17:08:10,68,93
2020-04-25 17:08:20,70,91
2020-04-25 17:08:30,67,80
2020-04-25 17:08:40,65,88
2020-04-25 17:08:50,63,91
2020-04-25 17:09:00,58,89
2020-04-25 17:09:10,60,85
2020-04-25 17:09:20,66,125
2020-04-25 17:09:30,66,125
2020-04-25 17:09:40,65,75
2020-04-25 17:09:50,66,115
2020-04-25 17:10:00,67,67
2020-04-25 17:10:10,69,85
2020-04-25 17:10:20,64,67
2020-04-25 17:10:30,58,56
2020-04-25 17:10:40,58,59
2020-04-25 17:10:50,57,59
2020-04-25 17:11:00,67,56
2020-04-25 17:11:10,68,53
2020-04-25 17:11:20,63,77
2020-04-25 17:11:30,55,120
2020-04-25 17:11:40,53,84
2020-04-25 17:11:50,61,59
2020-04-25 17:12:00,69,61
2020-04-25 17:12:10,72,101
2020-04-25 17:12:20,73,109
2020-04-25 17:12:30,68,123
2020-04-25 17:12:40,60,67
2020-04-25 17:12:50,61,87
2020-04-25 17:13:00,64,60
2020-04-25 17:13:10,67,65
2020-04-25 17:13:20,54,45
2020-04-25 17:13:30,54,61
2020-04-25 17:13:40,56,59
2020-04-25 17:13:50,65,67
2020-04-25 17:14:00,62,44
2020-04-25 17:14:10,64,56
2020-04-25 17:14:20,71,117
2020-04-25 17:14:30,67,96
2020-04-25 17:14:40,71,101
2020-04-25 17:14:50,64,91
2020-04-25 17:15:00,63,67
2020-04-25 17:15:10,66,53
2020-04-25 17:15:20,61,101
2020-04-25 17:15:30,60,112
2020-04-25 17:15:40,64,109
2020-04-25 17:15:50,65,72
2020-04-25 17:16:00,59,53
2020-04-25 17:16:10,57,75
2020-04-25 17:16:20,64,83
2020-04-25 17:16:30,69,115
2020-04-25 17:16:40,68,93
2020-04-25 17:16:50,64,71
2020-04-25 17:17:00,66,68
2020-04-25 17:17:10,62,56
2020-04-25 17:17:20,59,53
2020-04-25 17:17:30,51,88
2020-04-25 17:17:40,47,83
2020-04-25 17:17:50,56,117
2020-04-25 17:18:00,63,112
2020-04-25 17:18:10,67,88
2020-04-25 17:18:20,65,53
2020-04-25 17:18:30,66,67
2020-04-25 17:18:40,74,61
2020-04-25 17:18:50,75,64
2020-04-25 17:19:00,68,61
2020-04-25 17:19:10,68,112
2020-04-25 17:19:20,66,123
2020-04-25 17:19:30,66,117
2020-04-25 17:19:40,62,117
2020-04-25 17:19:50,66,115
2020-04-25 17:20:00,72,117
2020-04-25 17:20:10,71,117
2020-04-25 17:20:20,67,117
2020-04-25 17:20:30,56,53
2020-04-25 17:20:40,70,123
2020-04-25 17:20:50,72,93
2020-04-25 17:21:00,75,115
2020-04-25 17:21:10,67,107
2020-04-25 17:21:20,66,115
2020-04-25 17:21:30,73,141
2020-04-25 17:21:40,72,141
2020-04-25 17:21:50,66,128
2020-04-25 17:22:00,63,93
2020-04-25 17:22:10,64,117
2020-04-25 17:22:20,61,123
2020-04-25 17:22:30,58,101
2020-04-25 17:22:40,60,59
2020-04-25 17:22:50,65,93
2020-04-25 17:23:00,66,101
2020-04-25 17:23:10,63,85
2020-04-25 17:23:20,64,56
2020-04-25 17:23:30,66,93
2020-04-25 17:23:40,67,72
2020-04-25 17:23:50,65,72
2020-04-25 17:24:00,62,64
2020-04-25 17:24:10,68,91
2020-04-25 17:24:20,59,91
2020-04-25 17:24:30,57,109
2020-04-25 17:24:40,50,91
2020-04-25 17:24:50,63,117
2020-04-25 17:25:00,70,139
2020-04-25 17:25:10,80,144
2020-04-25 17:25:20,76,133
2020-04-25 17:25:30,71,128
2020-04-25 17:25:40,60,99
2020-04-25 17:25:50,62,101
2020-04-25 17:26:00,71,115
2020-04-25 17:26:10,81,117
2020-04-25 17:26:20,84,117
2020-04-25 17:26:30,77,69
2020-04-25 17:26:40,63,69
2020-04-25 17:26:50,58,77
2020-04-25 17:27:00,60,64
2020-04-25 17:27:10,61,96
2020-04-25 17:27:20,61,107
2020-04-25 17:27:30,59,104
2020-04-25 17:27:40,62,75
2020-04-25 17:27:50,69,91
2020-04-25 17:28:00,63,91
2020-04-25 17:28:10,68,115
2020-04-25 17:28:20,68,104
2020-04-25 17:28:30,74,101
2020-04-25 17:28:40,67,93
2020-04-25 17:28:50,75,141
2020-04-25 17:29:00,71,125
2020-04-25 17:29:10,62,91
2020-04-25 17:29:20,61,75
2020-04-25 17:29:30,65,67
2020-04-25 17:29:40,67,93
2020-04-25 17:29:50,61,67
2020-04-25 17:30:00,68,96
2020-04-25 17:30:10,69,96
2020-04-25 17:30:20,69,91
2020-04-25 17:30:30,60,56
2020-04-25 17:30:40,62,75
2020-04-25 17:30:50,63,61
2020-04-25 17:31:00,65,61
2020-04-25 17:31:10,62,72
2020-04-25 17:31:20,62,91
2020-04-25 17:31:30,65,69
2020-04-25 17:31:40,67,67
2020-04-25 17:31:50,65,51
2020-04-25 17:32:00,64,77
2020-04-25 17:32:10,69,88
2020-04-25 17:32:20,69,104
2020-04-25 17:32:30,68,120
2020-04-25 17:32:40,62,131
2020-04-25 17:32:50,56,112
2020-04-25 17:33:00,61,61
2020-04-25 17:33:10,67,147
2020-04-25 17:33:20,70,152
2020-04-25 17:33:30,65,112
2020-04-25 17:33:40,66,69
2020-04-25 17:33:50,69,96
2020-04-25 17:34:00,69,92
2020-04-25 17:34:10,69,123
2020-04-25 17:34:20,68,117
2020-04-25 17:34:30,66,117
2020-04-25 17:34:40,61,100
2020-04-25 17:34:50,65,107
2020-04-25 17:35:00,67,117
2020-04-25 17:35:10,67,107
2020-04-25 17:35:20,62,83
2020-04-25 17:35:30,58,60
2020-04-25 17:35:40,57,71
2020-04-25 17:35:50,59,65
2020-04-25 17:36:00,61,88
2020-04-25 17:36:10,60,104
2020-04-25 17:36:20,62,104
2020-04-25 17:36:30,71,123
2020-04-25 17:36:40,71,109
2020-04-25 17:36:50,61,56
2020-04-25 17:37:00,57,40
2020-04-25 17:37:10,63,64
2020-04-25 17:37:20,66,88
2020-04-25 17:37:30,61,67
2020-04-25 17:37:40,64,77
2020-04-25 17:37:50,60,91
2020-04-25 17:38:00,60,67
2020-04-25 17:38:10,59,56
2020-04-25 17:38:20,52,51
2020-04-25 17:38:30,61,49
2020-04-25 17:38:40,57,51
2020-04-25 17:38:50,58,51
2020-04-25 17:39:00,57,91
2020-04-25 17:39:10,65,91
2020-04-25 17:39:20,77,123
2020-04-25 17:39:30,71,85
2020-04-25 17:39:40,70,85
2020-04-25 17:39:50,63,64
2020-04-25 17:40:00,68,67
2020-04-25 17:40:10,63,59
2020-04-25 17:40:20,68,112
2020-04-25 17:40:30,71,133
2020-04-25 17:40:40,66,123
2020-04-25 17:40:50,73,187
2020-04-25 17:41:00,71,93
2020-04-25 17:41:10,64,112
2020-04-25 17:41:20,57,64
2020-04-25 17:41:30,62,53
2020-04-25 17:41:40,62,53
2020-04-25 17:41:50,64,64
2020-04-25 17:42:00,62,107
2020-04-25 17:42:10,65,85
2020-04-25 17:42:20,64,83
2020-04-25 17:42:30,58,85
2020-04-25 17:42:40,56,85
2020-04-25 17:42:50,63,83
2020-04-25 17:43:00,62,53
2020-04-25 17:43:10,63,59
2020-04-25 17:43:20,60,65
2020-04-25 17:43:30,57,69
2020-04-25 17:43:40,55,67
2020-04-25 17:43:50,57,83
2020-04-25 17:44:00,66,91
2020-04-25 17:44:10,65,96
2020-04-25 17:44:20,58,61
2020-04-25 17:44:30,60,88
2020-04-25 17:44:40,70,77
2020-04-25 17:44:50,69,109
2020-04-25 17:45:00,66,85
2020-04-25 17:45:10,53,77
2020-04-25 17:45:20,48,53
2020-04-25 17:45:30,45,45
2020-04-25 17:45:40,47,51
2020-04-25 17:45:50,57,56
2020-04-25 17:46:00,59,59
2020-04-25 17:46:10,64,93
2020-04-25 17:46:20,62,123
2020-04-25 17:46:30,71,123
2020-04-25 17:46:40,73,117
2020-04-25 17:46:50,75,77
2020-04-25 17:47:00,69,64
2020-04-25 17:47:10,65,59
2020-04-25 17:47:20,62,99
2020-04-25 17:47:30,64,117
2020-04-25 17:47:40,64,117
2020-04-25 17:47:50,63,96
2020-04-25 17:48:00,61,109
2020-04-25 17:48:10,60,115
2020-04-25 17:48:20,55,107
2020-04-25 17:48:30,64,80
2020-04-25 17:48:40,68,64
2020-04-25 17:48:50,68,69
2020-04-25 17:49:00,58,93
2020-04-25 17:49:10,64,117
2020-04-25 17:49:20,69,117
2020-04-25 17:49:30,68,63
2020-04-25 17:49:40,62,64
2020-04-25 17:49:50,56,112
2020-04-25 17:50:00,59,96
2020-04-25 17:50:10,55,93
2020-04-25 17:50:20,61,56
2020-04-25 17:50:30,59,112
2020-04-25 17:50:40,62,115
2020-04-25 17:50:50,62,112
2020-04-25 17:51:00,66,88
2020-04-25 17:51:10,60,55
2020-04-25 17:51:20,63,83
2020-04-25 17:51:30,60,83
2020-04-25 17:51:40,60,67
2020-04-25 17:51:50,54,88
2020-04-25 17:52:00,56,51
2020-04-25 17:52:10,59,51
2020-04-25 17:52:20,59,53
2020-04-25 17:52:30,61,72
2020-04-25 17:52:40,64,101
2020-04-25 17:52:50,63,136
2020-04-25 17:53:00,58,131
2020-04-25 17:53:10,59,133
2020-04-25 17:53:20,57,80
2020-04-25 17:53:30,59,96
2020-04-25 17:53:40,66,107
2020-04-25 17:53:50,67,113
2020-04-25 17:54:00,68,112
2020-04-25 17:54:10,69,133
2020-04-25 17:54:20,60,91
2020-04-25 17:54:30,62,101
2020-04-25 17:54:40,63,104
2020-04-25 17:54:50,67,117
2020-04-25 17:55:00,70,125
2020-04-25 17:55:10,59,93
2020-04-25 17:55:20,57,80
2020-04-25 17:55:30,61,64
2020-04-25 17:55:40,60,76
2020-04-25 17:55:50,62,63
2020-04-25 17:56:00,64,80
2020-04-25 17:56:10,61,101
2020-04-25 17:56:20,60,101
2020-04-25 17:56:30,60,88
2020-04-25 17:56:40,59,123
2020-04-25 17:56:50,63,96
2020-04-25 17:57:00,59,96
2020-04-25 17:57:10,56,93
2020-04-25 17:57:20,61,91
